source,airline,origin,destination,search_date,travel_date,advance_days,total_fare,status
demo_connector,SpiceJet,BOM,BLR,2026-09-01,2026-09-16,15,6250,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-01,2026-09-16,15,5625,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-01,2026-10-01,30,5398,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-01,2026-10-01,30,5119,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-01,2026-10-01,30,4774,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-01,2026-10-16,45,4505,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-01,2026-10-16,45,4317,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-01,2026-10-16,45,4209,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-01,2026-09-02,1,10278,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-01,2026-09-02,1,9135,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-01,2026-09-02,1,8966,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-01,2026-09-08,7,9170,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-01,2026-09-08,7,9661,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-01,2026-09-08,7,9524,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-01,2026-09-16,15,7798,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-01,2026-09-16,15,8248,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-01,2026-09-16,15,8974,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-01,2026-10-01,30,6564,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-01,2026-10-01,30,7841,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-01,2026-10-16,45,6349,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-01,2026-10-16,45,6258,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-01,2026-10-16,45,5665,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-01,2026-10-16,45,6136,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-01,2026-09-02,1,5717,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-01,2026-09-02,1,5933,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-01,2026-09-02,1,5503,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-01,2026-09-02,1,6677,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-01,2026-09-08,7,5834,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-01,2026-09-08,7,5822,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-01,2026-09-08,7,6330,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-01,2026-09-08,7,5345,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-01,2026-09-16,15,5371,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-01,2026-09-16,15,5382,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-01,2026-09-16,15,5195,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-01,2026-10-01,30,4668,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-01,2026-10-01,30,4993,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-01,2026-10-01,30,4156,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-01,2026-10-16,45,3660,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-01,2026-10-16,45,4087,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-01,2026-09-02,1,11602,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-01,2026-09-02,1,11740,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-01,2026-09-02,1,12226,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-01,2026-09-02,1,11465,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-01,2026-09-08,7,10589,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-01,2026-09-08,7,11556,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-01,2026-09-08,7,9812,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-01,2026-09-16,15,9988,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-01,2026-09-16,15,10897,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-01,2026-09-16,15,10455,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-01,2026-09-16,15,10810,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-01,2026-10-01,30,8382,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-01,2026-10-01,30,8716,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-01,2026-10-01,30,8040,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-01,2026-10-16,45,6814,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-01,2026-10-16,45,6997,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-01,2026-10-16,45,7237,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-01,2026-10-16,45,7452,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-02,2026-09-03,1,9042,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-02,2026-09-03,1,9119,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-02,2026-09-03,1,9536,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-02,2026-09-03,1,8507,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-02,2026-09-09,7,8833,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-02,2026-09-09,7,8135,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-02,2026-09-09,7,8302,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-02,2026-09-09,7,7666,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-02,2026-09-17,15,7077,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-02,2026-09-17,15,7354,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-02,2026-09-17,15,7912,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-02,2026-09-17,15,7356,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-02,2026-10-02,30,6560,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-02,2026-10-02,30,6674,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-02,2026-10-02,30,7149,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-02,2026-10-17,45,4985,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-02,2026-10-17,45,5086,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-02,2026-10-17,45,5336,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-02,2026-10-17,45,5304,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-02,2026-09-03,1,10622,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-02,2026-09-03,1,9585,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-09-02,2026-09-03,1,10288,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-02,2026-09-09,7,8987,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-02,2026-09-09,7,9065,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-09-02,2026-09-09,7,8982,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-02,2026-09-09,7,10533,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-02,2026-09-17,15,9783,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-09-02,2026-09-17,15,9429,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-02,2026-10-02,30,8295,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-02,2026-10-02,30,7914,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-02,2026-10-17,45,6438,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-02,2026-10-17,45,6385,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-02,2026-10-17,45,7003,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-09-02,2026-10-17,45,5809,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-02,2026-09-03,1,7298,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-02,2026-09-03,1,6370,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-02,2026-09-03,1,6909,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-02,2026-09-09,7,6380,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-02,2026-09-09,7,7154,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-02,2026-09-09,7,6624,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-02,2026-09-09,7,6055,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-02,2026-09-17,15,5995,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-02,2026-09-17,15,5936,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-02,2026-10-02,30,5302,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-02,2026-10-02,30,5316,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-02,2026-10-02,30,5406,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-02,2026-10-17,45,3978,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-02,2026-10-17,45,4049,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-02,2026-10-17,45,4704,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-02,2026-10-17,45,4605,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-02,2026-09-03,1,9893,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-02,2026-09-03,1,8685,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-02,2026-09-03,1,9061,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-02,2026-09-03,1,8851,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-02,2026-09-09,7,8402,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-02,2026-09-09,7,8484,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-02,2026-09-09,7,8146,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-02,2026-09-09,7,8371,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-02,2026-09-17,15,8419,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-02,2026-09-17,15,9070,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-02,2026-09-17,15,7624,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-02,2026-09-17,15,7846,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-02,2026-10-02,30,7091,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-02,2026-10-02,30,7146,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-02,2026-10-02,30,7412,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-02,2026-10-02,30,7497,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-02,2026-10-17,45,6151,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-02,2026-10-17,45,6351,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-02,2026-10-17,45,6198,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-02,2026-10-17,45,5663,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-02,2026-09-03,1,5725,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-02,2026-09-03,1,6162,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-02,2026-09-03,1,6475,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-02,2026-09-03,1,5514,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-02,2026-09-09,7,5606,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-02,2026-09-09,7,5687,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-02,2026-09-17,15,4877,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-02,2026-09-17,15,5678,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-02,2026-09-17,15,5402,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-02,2026-09-17,15,4859,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-02,2026-10-02,30,4612,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-02,2026-10-02,30,4428,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-02,2026-10-02,30,4497,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-02,2026-10-17,45,3429,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-02,2026-10-17,45,3588,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-02,2026-10-17,45,4129,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-02,2026-10-17,45,3594,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-02,2026-09-03,1,11364,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-02,2026-09-03,1,12400,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-02,2026-09-03,1,10696,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-02,2026-09-09,7,10356,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-02,2026-09-09,7,11149,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-02,2026-09-09,7,11534,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-02,2026-09-17,15,10719,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-02,2026-09-17,15,9105,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-02,2026-10-02,30,8041,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-02,2026-10-02,30,8480,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-02,2026-10-02,30,8413,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-02,2026-10-02,30,8836,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-02,2026-10-17,45,7596,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-02,2026-10-17,45,6569,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-03,2026-09-04,1,8735,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-03,2026-09-04,1,7942,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-03,2026-09-04,1,8354,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-03,2026-09-10,7,8398,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-03,2026-09-10,7,7437,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-03,2026-09-10,7,8437,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-03,2026-09-18,15,8085,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-03,2026-09-18,15,7519,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-03,2026-09-18,15,7773,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-03,2026-09-18,15,7569,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-03,2026-10-03,30,6575,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-03,2026-10-03,30,5890,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-03,2026-10-03,30,7042,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-03,2026-10-03,30,6597,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-03,2026-10-18,45,5014,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-03,2026-10-18,45,5281,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-03,2026-10-18,45,5576,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-03,2026-09-04,1,11194,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-09-03,2026-09-04,1,11228,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-03,2026-09-04,1,9771,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-03,2026-09-10,7,9945,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-03,2026-09-10,7,10717,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-03,2026-09-18,15,10017,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-03,2026-09-18,15,8272,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-03,2026-10-03,30,8031,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-03,2026-10-03,30,8308,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-09-03,2026-10-18,45,6256,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-03,2026-10-18,45,6158,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-03,2026-10-18,45,6179,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-03,2026-09-04,1,7103,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-03,2026-09-04,1,6967,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-03,2026-09-04,1,6485,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-03,2026-09-04,1,7234,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-03,2026-09-10,7,6831,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-03,2026-09-10,7,7123,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-03,2026-09-10,7,6336,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-03,2026-09-10,7,7010,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-03,2026-09-18,15,6186,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-03,2026-09-18,15,6431,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-03,2026-09-18,15,6553,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-03,2026-09-18,15,6631,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-03,2026-10-03,30,5514,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-03,2026-10-03,30,5386,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-03,2026-10-03,30,5157,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-03,2026-10-03,30,5148,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-03,2026-10-18,45,4189,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-03,2026-10-18,45,4072,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-03,2026-09-04,1,9091,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-03,2026-09-04,1,10340,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-03,2026-09-04,1,9593,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-03,2026-09-10,7,9329,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-03,2026-09-10,7,9354,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-03,2026-09-10,7,9332,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-03,2026-09-10,7,8537,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-03,2026-09-18,15,8537,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-03,2026-09-18,15,8986,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-03,2026-09-18,15,9198,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-03,2026-10-03,30,6524,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-03,2026-10-03,30,7625,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-03,2026-10-03,30,6972,AVAILABLE
demo_connector,SpiceJet,DEL,CCU,2026-09-03,2026-10-18,45,5621,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-03,2026-10-18,45,6430,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-03,2026-09-04,1,5746,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-03,2026-09-04,1,6595,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-03,2026-09-04,1,5487,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-03,2026-09-04,1,6281,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-03,2026-09-10,7,5226,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-03,2026-09-10,7,5397,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-03,2026-09-18,15,5775,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-03,2026-09-18,15,5179,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-03,2026-09-18,15,5603,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-03,2026-09-18,15,4884,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-03,2026-10-03,30,4805,AVAILABLE
demo_connector,Air India,BLR,HYD,2026-09-03,2026-10-03,30,4583,AVAILABLE
demo_connector,Akasa Air,BLR,HYD,2026-09-03,2026-10-03,30,4506,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-03,2026-10-03,30,4466,AVAILABLE
demo_connector,IndiGo,BLR,HYD,2026-09-03,2026-10-18,45,3823,AVAILABLE
demo_connector,SpiceJet,BLR,HYD,2026-09-03,2026-10-18,45,3932,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-03,2026-09-04,1,12127,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-03,2026-09-04,1,11682,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-03,2026-09-10,7,10857,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-03,2026-09-10,7,11167,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-03,2026-09-18,15,10211,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-03,2026-09-18,15,9312,AVAILABLE
demo_connector,Akasa Air,MAA,DEL,2026-09-03,2026-09-18,15,10305,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-03,2026-10-03,30,9173,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-03,2026-10-03,30,7608,AVAILABLE
demo_connector,Air India,MAA,DEL,2026-09-03,2026-10-18,45,6353,AVAILABLE
demo_connector,IndiGo,MAA,DEL,2026-09-03,2026-10-18,45,6648,AVAILABLE
demo_connector,SpiceJet,MAA,DEL,2026-09-03,2026-10-18,45,6544,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-04,2026-09-05,1,9262,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-04,2026-09-05,1,7819,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-04,2026-09-05,1,8441,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-04,2026-09-11,7,8589,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-04,2026-09-11,7,7442,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-04,2026-09-11,7,8505,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-04,2026-09-11,7,7949,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-04,2026-09-19,15,8188,AVAILABLE
demo_connector,IndiGo,DEL,BOM,2026-09-04,2026-09-19,15,7176,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-04,2026-09-19,15,7073,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-04,2026-10-04,30,6429,AVAILABLE
demo_connector,Akasa Air,DEL,BOM,2026-09-04,2026-10-04,30,6836,AVAILABLE
demo_connector,SpiceJet,DEL,BOM,2026-09-04,2026-10-19,45,5617,AVAILABLE
demo_connector,Air India,DEL,BOM,2026-09-04,2026-10-19,45,4871,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-04,2026-09-05,1,9540,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-04,2026-09-05,1,10619,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-09-04,2026-09-05,1,9612,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-04,2026-09-11,7,10688,AVAILABLE
demo_connector,SpiceJet,DEL,BLR,2026-09-04,2026-09-11,7,10625,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-04,2026-09-11,7,9155,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-04,2026-09-11,7,10370,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-04,2026-09-19,15,9899,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-04,2026-09-19,15,9724,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-04,2026-10-04,30,8194,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-04,2026-10-04,30,7526,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-04,2026-10-04,30,7383,AVAILABLE
demo_connector,Air India,DEL,BLR,2026-09-04,2026-10-19,45,6907,AVAILABLE
demo_connector,Akasa Air,DEL,BLR,2026-09-04,2026-10-19,45,6647,AVAILABLE
demo_connector,IndiGo,DEL,BLR,2026-09-04,2026-10-19,45,6956,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-04,2026-09-05,1,7081,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-04,2026-09-05,1,6862,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-04,2026-09-05,1,6937,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-04,2026-09-11,7,6473,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-04,2026-09-11,7,6643,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-04,2026-09-11,7,6618,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-04,2026-09-19,15,6284,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-04,2026-09-19,15,6173,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-04,2026-09-19,15,6629,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-04,2026-09-19,15,5841,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-04,2026-10-04,30,4948,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-04,2026-10-04,30,5278,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-04,2026-10-04,30,5701,AVAILABLE
demo_connector,Air India,BOM,BLR,2026-09-04,2026-10-19,45,3992,AVAILABLE
demo_connector,Akasa Air,BOM,BLR,2026-09-04,2026-10-19,45,4436,AVAILABLE
demo_connector,SpiceJet,BOM,BLR,2026-09-04,2026-10-19,45,3947,AVAILABLE
demo_connector,IndiGo,BOM,BLR,2026-09-04,2026-10-19,45,4172,AVAILABLE
demo_connector,Air India,DEL,CCU,2026-09-04,2026-09-05,1,9508,AVAILABLE
demo_connector,IndiGo,DEL,CCU,2026-09-04,2026-09-05,1,9631,AVAILABLE
demo_connector,Akasa Air,DEL,CCU,2026-09-04,2026-09-11,7,9397,AVAILABLE
